"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
1840,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","MSVSSGET.java: ""succesful"" should be ""successful""","2008-02-22 12:18:59"
650,"Ant","Core tasks","notifications","CLOSED","FIXED","javadoc task doesn't seperate the contents of additionalparam","2008-02-22 12:18:59"
622,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Javadoc task fails if 'bottom' attribute is set to empty string","2008-02-22 12:18:59"
1138,"Ant","Wrapper scripts","notifications","RESOLVED","FIXED","antRun.bat in 1.3 contains a # style comment.","2008-02-22 12:18:59"
1113,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","Using the args attribute in the wlrun task","2008-02-22 12:18:59"
1839,"Ant","Core tasks","notifications","RESOLVED","FIXED","Mkdir.java: ""succesful"" should be ""successful""","2008-02-22 12:18:59"
1652,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","JJTree Task: invalid timestamp check of target in outputdir","2008-02-22 12:18:59"
32267,"Ant","Core","notifications","RESOLVED","FIXED","Target location is not set for default target","2008-02-22 12:18:59"
224,"Ant","Core tasks","notifications","CLOSED","FIXED","RMIC needs debug generation parameter support/property BugRat Report#350","2008-02-22 12:18:59"
45860,"Ant","Optional Tasks","notifications","NEW","---","Optional classpath entry support for FTP task","2009-08-27 07:43:35"
1213,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Link compiler's used by Javac and EJBJar tasks","2004-11-16 19:05:38"
37223,"Ant","Core","notifications","RESOLVED","DUPLICATE","dynamically extend ant's classpath, i.e. from inside of a running ant","2008-02-22 12:18:59"
1654,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","ejbjar enhancements for WebLogic 6.0","2008-02-22 12:18:59"
45718,"Ant","Other","notifications","NEW","---","Enhance bzip2 for Hadoop","2014-12-19 08:00:37"
1277,"Ant","Core tasks","notifications","RESOLVED","FIXED","Apply fails when there are no input files","2005-03-20 17:06:12"
261,"Ant","Core","notifications","CLOSED","WONTFIX","Adding suport for failure and done targets BugRat Report#452","2008-02-22 12:18:59"
33031,"Ant","Build Process","notifications","NEW","---","Building ejb for Websphere 5.1.1","2008-11-24 03:58:10"
863,"Ant","Core tasks","notifications","RESOLVED","LATER","Batching not supported by Ant taskdef","2008-02-22 12:18:59"
368,"Ant","Core tasks","notifications","RESOLVED","FIXED","Case sensivity BugRat Report#656","2008-02-22 12:18:59"
1304,"Ant","Core tasks","notifications","RESOLVED","FIXED","Link tag for javadoc must be conditional","2004-11-16 19:05:38"
46879,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Enhance <batchtest> to support running tests from multiple source folders","2009-03-20 11:54:05"
1547,"Ant","Core tasks","notifications","RESOLVED","FIXED","<copy> task should fail if file="""" is specified and doesn't exist","2008-02-22 12:18:59"
176,"Ant","Core tasks","notifications","CLOSED","FIXED","Add ""exclude"" capability to Javadoc BugRat Report#243","2008-02-22 12:18:59"
273,"Ant","Core tasks","notifications","RESOLVED","FIXED","Request for added functionallity for SqlExec task BugRat Report#514","2004-11-16 19:05:38"
898,"Ant","Optional Tasks","notifications","CLOSED","LATER","New task that prompts for user input","2008-02-22 12:18:59"
1380,"Ant","Core tasks","notifications","CLOSED","REMIND","I think that having conditional fails make  more robust build files.","2008-02-22 12:18:59"
24918,"Ant","Core tasks","notifications","RESOLVED","FIXED","[PATCH] Permit console input to be sent to <java>","2005-09-29 04:55:57"
220,"Ant","Core tasks","notifications","RESOLVED","FIXED","Use DSTAMP, TSTAMP, TODAY values in touch BugRat Report#339","2008-02-22 12:18:59"
290,"Ant","Core","notifications","CLOSED","WORKSFORME","It would be a nice feature to be able to include build files. BugRat Report#537","2008-02-22 12:18:59"
2738,"Ant","Core tasks","notifications","RESOLVED","FIXED","Passing of Streams to core tasks are not good (specially passing input stream to a java task is not possible)","2008-02-22 12:18:59"
1248,"Ant","Core tasks","notifications","RESOLVED","FIXED","java task doesn't support the -jar option","2012-03-03 17:10:13"
153,"Ant","Optional Tasks","notifications","CLOSED","LATER","Support Weblogic RMI compiler in Ant BugRat Report#183","2008-02-22 12:18:59"
11708,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","JBOSS CMP deployment task not supported","2008-02-22 12:18:59"
3080,"Ant","Build Process","notifications","RESOLVED","FIXED","Ant can not handle double byte Sql","2004-11-16 19:05:38"
680,"Ant","Optional Tasks","notifications","CLOSED","FIXED","JUnit task not compatible w/ JUnit 3.5","2008-02-22 12:18:59"
861,"Ant","Core tasks","notifications","RESOLVED","LATER","Ant task can't integrate the resulting environment of spawned tasks.","2008-02-22 12:18:59"
54883,"Ant","Optional Tasks","notifications","NEW","---","FTP task should support proxies","2014-01-06 15:15:28"
37225,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","Ant ""get"" task doesn't handle <meta http-equiv=""refresh"" ...> correctly","2008-02-22 12:18:59"
31962,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Junit task -- display suite first","2008-02-22 12:18:59"
46488,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","Missing i18n support in ANT","2013-03-18 00:55:08"
1545,"Ant","Core tasks","notifications","RESOLVED","REMIND","[Patch]Filtersets","2008-02-22 12:18:59"
35852,"Ant","Optional SCM tasks","notifications","RESOLVED","FIXED","[PATCH] Speed up the StarTeam checkout task","2008-02-22 12:18:59"
980,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","EjbJar should allow for a manifest file to be specified","2005-03-20 17:06:12"
32129,"Ant","VSS Antlib","notifications","NEW","---","request to add purge, with recursive option command to VSS Optional Tasks","2008-07-10 08:32:35"
1484,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","Request additional flexibility in AntOn task for Ant2","2008-02-22 12:18:59"
41982,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","add zipgroupfileset-like support for Resources to Zip task","2008-11-21 06:12:48"
3452,"Ant","Core tasks","notifications","RESOLVED","FIXED","I suggest to add ""input"" attribute for the task exec as ""output"".","2008-02-22 12:18:59"
1309,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Request for output to a directory in wejbjar task","2005-03-20 17:06:12"
1463,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","Include a script/program to generate standard Makefiles from build.xml","2008-02-22 12:18:59"
1550,"Ant","Core tasks","notifications","RESOLVED","FIXED","delete task follow symbolic links","2004-11-16 19:05:38"
1700,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","call task for each entry in a fileset","2008-02-22 12:18:59"
379,"Ant","Core","notifications","RESOLVED","LATER","Need WARNING Logging level, logging enhancements BugRat Report#669","2008-02-22 12:18:59"
959,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Enhancement: Weblogic RMI Compiler Task","2008-02-22 12:18:59"
1196,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Adding a ""wait"" attribute to the <junit> task.","2008-02-22 12:18:59"
221,"Ant","Core tasks","notifications","CLOSED","LATER","add cvs login functionality BugRat Report#340","2015-01-09 07:14:48"
490,"Ant","Core","notifications","CLOSED","WONTFIX","Project tag blows up on parse BugRat Report#821","2008-02-22 12:18:59"
1249,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","java task doesn't support the -jar option","2008-02-22 12:18:59"
53293,"Ant","AntUnit","notifications","RESOLVED","INVALID","it says"" Error! Use of the extension element 'redirect' is not allowed when the secure processing feature is set to true.""","2012-05-29 00:16:21"
36903,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","ANT Java Task hangs or causes other processes to hang","2008-08-22 04:42:37"
41622,"Ant","Wrapper scripts","notifications","RESOLVED","DUPLICATE","ant.bat not working on win2k","2014-01-08 13:56:33"
56720,"Ant","Core tasks","notifications","NEW","---","Unrecognized option: -dant.home=C:\ANT\1.7.0","2014-08-05 21:35:27"
55140,"Ant","Build Process","notifications","RESOLVED","INVALID","Deploying salesforce code using Ant, getting unknown error","2013-06-25 12:55:52"
43554,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","ANTLR task is incompatible with recent ANTLR 3.x","2008-02-22 12:18:59"
50368,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Copy task fails with: Invalid argument message","2010-12-01 03:51:04"
41895,"Ant","Core","notifications","RESOLVED","INVALID","exec input=""inpfile"" doesn't work","2008-08-21 05:29:48"
39536,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","scp: protocol error: received directory without -r","2008-02-22 12:18:59"
52374,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Ant installation fails (library dependencies) - Suggestion to FIX included","2011-12-20 23:38:33"
53102,"Ant","Build Process","notifications","RESOLVED","FIXED","Copy failed. Map failed","2014-01-11 18:11:25"
48896,"Ant","Build Process","notifications","RESOLVED","FIXED","bootstrap.bat removes tools.jar from ant classpath - cannot build on windows","2010-03-12 09:22:22"
41756,"Ant","Other","notifications","RESOLVED","INVALID","serviceLoader","2008-02-22 12:18:59"
50542,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Getting java.io.IOException when trying to use property environment","2011-01-05 10:53:39"
39027,"Ant","Core","notifications","RESOLVED","FIXED","Ant does not build on GNU Classpath (wrong java version detected)","2008-02-22 12:18:59"
37268,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","mkdir task parses path incorrectly when it includes ""../"" - Fix included.","2008-02-22 12:18:59"
50668,"Ant","Core","notifications","RESOLVED","FIXED","The MailLogger feature does not take into account properly the ""MailLogger.starttls.enable"" system property","2011-01-30 02:25:04"
54762,"Ant","Core tasks","notifications","RESOLVED","FIXED","Java 5 fails to run jar file with manifest attribute used","2013-03-31 11:25:43"
50971,"Ant","AntUnit","notifications","RESOLVED","INVALID","find bloker where we have find bug","2011-03-25 10:35:06"
57387,"Ant","Core","notifications","RESOLVED","INVALID","Ant build finished with success BUT does not create output repository","2014-12-22 13:10:15"
33618,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","telnet fails with java.lang.NullPointerException","2008-02-22 12:18:59"
50468,"Ant","Build Process","notifications","RESOLVED","INVALID","Using $$ in ANT","2011-07-27 13:01:10"
39198,"Ant","Build Process","notifications","RESOLVED","FIXED","Where to find Icontract.jar ??","2008-02-22 12:18:59"
32727,"Ant","Build Process","notifications","CLOSED","INVALID","Version 1.6.2 doesn't include becl package??","2008-02-22 12:18:59"
57397,"Ant","Other","notifications","RESOLVED","INVALID","Eclipse Luna unstable after loading IvyDE","2014-12-26 15:33:52"
49594,"Ant","Core","notifications","RESOLVED","FIXED","the ""apply"" task fails when attribute parallel=yes and redirector sub-element present","2010-08-05 23:55:22"
53116,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","Calling the scp task to transfer a file results in the suse 11 host in shutting down all ethernet activity on host","2012-05-27 21:21:44"
50645,"Ant","Build Process","notifications","RESOLVED","WONTFIX","Order of classpathref and taskdef","2011-01-25 05:37:51"
47790,"Ant","Core tasks","notifications","NEW","---","javadoc: don't create packagenames option if filesets are used","2010-01-16 00:32:55"
50658,"Ant","Build Process","notifications","RESOLVED","DUPLICATE","Jars information xercesImpl.jar and xml-apis.jar in Apache ANT 1.8.2","2011-01-30 02:07:56"
33686,"Ant","Wrapper scripts","notifications","RESOLVED","WONTFIX","ant.bat does not use command line arguments if classpath set on Windows","2008-02-22 12:18:59"
37508,"Ant","Build Process","notifications","RESOLVED","FIXED","Unconvertible UTF-8 character beginning with 0xa7 when building on z/OS.","2008-02-22 12:18:59"
50781,"Ant","Core tasks","notifications","NEW","---","javac task creates long command line","2015-03-10 04:55:07"
49117,"Ant","Core tasks","notifications","NEW","---","Unable to rename old file to temporary file JAR TASK","2013-06-05 20:47:11"
50970,"Ant","Build Process","notifications","RESOLVED","INVALID","user name field accepting the blank spaces","2011-03-25 07:32:05"
36097,"Ant","Optional SCM tasks","notifications","RESOLVED","INVALID","P4Edit adds strange characters in the view path","2008-02-22 12:18:59"
33162,"Ant","Build Process","notifications","RESOLVED","FIXED","OutOfMemoryException when compiling a large project","2008-02-22 12:18:59"
44390,"Ant","Build Process","notifications","RESOLVED","INVALID","Fileset is acting differently","2008-02-12 07:33:16"
49813,"Ant","Optional Tasks","notifications","RESOLVED","INVALID",".project and .classpath files creation","2010-08-24 02:22:10"
35313,"Ant","Optional SCM tasks","notifications","NEW","---","PVCS task doesnt pull data","2008-08-21 04:04:29"
49029,"Ant","Optional SCM tasks","notifications","RESOLVED","WONTFIX","Perforce Tasks P4Integrate fails for ""nocopytargetfiles""","2013-03-18 01:44:28"
50874,"Ant","Build Process","notifications","RESOLVED","INVALID","have a server and root problem.","2011-03-05 01:04:22"
47755,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","The ant move task completely ignores the overwrite attribute","2009-08-31 08:46:18"
44689,"Ant","Core","notifications","RESOLVED","FIXED","NPE when running multiple targets in Ant","2008-08-08 07:56:33"
48382,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","ejbgen task failure with JDK 1.6","2010-01-17 21:14:06"
50515,"Ant","Core tasks","notifications","RESOLVED","FIXED","Different result for chinese encoding of propertyfile task","2011-01-03 14:03:44"
35193,"Ant","Optional SCM tasks","notifications","RESOLVED","DUPLICATE","Receiving MessageFormat Parse Error when executing PVCS in Ant","2008-02-22 12:18:59"
41785,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","jsch-0.1.32 causes ANT to hang on scp task","2008-02-22 12:18:59"
46801,"Ant","Core","notifications","RESOLVED","INVALID","uptodate task fails on 1.7.1","2009-05-07 01:37:17"
53049,"Ant","Core tasks","notifications","RESOLVED","INVALID","Classpath entries passed to a junit task don't get received by jUnit test classes","2014-01-04 15:42:14"
50894,"Ant","Core tasks","notifications","RESOLVED","FIXED","Invoking multiple targets that share the same dependency to augment a path causes NullPointerException","2012-01-19 13:57:50"
34893,"Ant","Core tasks","notifications","RESOLVED","FIXED","unzip task input file remains open after exception","2005-05-13 02:09:35"
32405,"Ant","Core","notifications","RESOLVED","INVALID","Make ant.home a built-in  property","2008-02-22 12:18:59"
56099,"Ant","Core tasks","notifications","RESOLVED","INVALID","Zip task inserting unwanted space in zip file","2014-02-02 16:08:23"
